0.897560,0.069997,0.003063,0.029380,0.1874
0.897560,0.069997,0.003063,0.029380,0.1874
0.897560,0.069997,0.003063,0.029380,0.1874
0.897560,0.069997,0.003063,0.029380,0.1874
0.897560,0.069997,0.003063,0.029380,0.1874
0.897560,0.069997,0.003063,0.029380,0.1874
0.897560,0.069997,0.003063,0.029380,0.1874
0.897560,0.069997,0.003063,0.029380,0.1874
0.897560,0.069997,0.003063,0.029380,0.1874
0.897560,0.069997,0.003063,0.029380,0.1874
0.897560,0.069997,0.003063,0.029380,0.1874
0.897560,0.069997,0.003063,0.029380,0.1874
