1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.18774618,1.0,1.18774618,1.19945964,1.18774618,1.0,1.18774618,1.0,1.18774618,1.0,1.18774618,1.0,1.18774618
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.25357129,1.0,1.25357129,0.71478816,1.25357129,1.0,1.25357129,1.0,1.25357129,1.0,1.25357129,1.0,1.25357129
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.15607081,1.0,1.15607081,1.01788814,1.15607081,1.0,1.15607081,1.0,1.15607081,1.0,1.15607081,1.0,1.15607081
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.17839081,1.0,1.17839081,0.88079479,1.17839081,1.0,1.17839081,1.0,1.17839081,1.0,1.17839081,1.0,1.17839081
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.26462065,1.0,1.26462065,1.01135736,1.26462065,1.0,1.26462065,1.0,1.26462065,1.0,1.26462065,1.0,1.26462065
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.10526043,1.0,1.10526043,0.68188933,1.10526043,1.0,1.10526043,1.0,1.10526043,1.0,1.10526043,1.0,1.10526043
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.24094561,1.0,1.24094561,0.89834934,1.24094561,1.0,1.24094561,1.0,1.24094561,1.0,1.24094561,1.0,1.24094561
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.07524285,1.0,1.07524285,1.17165353,1.07524285,1.0,1.07524285,1.0,1.07524285,1.0,1.07524285,1.0,1.07524285
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.26540994,1.0,1.26540994,1.2314872,1.26540994,1.0,1.26540994,1.0,1.26540994,1.0,1.26540994,1.0,1.26540994
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.26610859,1.0,1.26610859,0.94668447,1.26610859,1.0,1.26610859,1.0,1.26610859,1.0,1.26610859,1.0,1.26610859
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.189013,1.0,1.189013,1.19179751,1.189013,1.0,1.189013,1.0,1.189013,1.0,1.189013,1.0,1.189013
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.04206177,1.0,1.04206177,0.909779,1.04206177,1.0,1.04206177,1.0,1.04206177,1.0,1.04206177,1.0,1.04206177
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.27505839,1.0,1.27505839,1.12905981,1.27505839,1.0,1.27505839,1.0,1.27505839,1.0,1.27505839,1.0,1.27505839
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.23366393,1.0,1.23366393,0.93135143,1.23366393,1.0,1.23366393,1.0,1.23366393,1.0,1.23366393,1.0,1.23366393
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.15013369,1.0,1.15013369,0.91892891,1.15013369,1.0,1.15013369,1.0,1.15013369,1.0,1.15013369,1.0,1.15013369
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.02819644,1.0,1.02819644,1.12747719,1.02819644,1.0,1.02819644,1.0,1.02819644,1.0,1.02819644,1.0,1.02819644
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.19859759,1.0,1.19859759,0.70985139,1.19859759,1.0,1.19859759,1.0,1.19859759,1.0,1.19859759,1.0,1.19859759
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.22002782,1.0,1.22002782,0.73033549,1.22002782,1.0,1.22002782,1.0,1.22002782,1.0,1.22002782,1.0,1.22002782
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.06066936,1.0,1.06066936,1.2842558,1.06066936,1.0,1.06066936,1.0,1.06066936,1.0,1.06066936,1.0,1.06066936
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.11498223,1.0,1.11498223,0.78817346,1.11498223,1.0,1.11498223,1.0,1.11498223,1.0,1.11498223,1.0,1.11498223
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.29449408,1.0,1.29449408,1.30141934,1.29449408,1.0,1.29449408,1.0,1.29449408,1.0,1.29449408,1.0,1.29449408
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.11061347,1.0,1.11061347,1.09825999,1.11061347,1.0,1.11061347,1.0,1.11061347,1.0,1.11061347,1.0,1.11061347
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.05234213,1.0,1.05234213,0.71249461,1.05234213,1.0,1.05234213,1.0,1.05234213,1.0,1.05234213,1.0,1.05234213
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.17010281,1.0,1.17010281,1.00535432,1.17010281,1.0,1.17010281,1.0,1.17010281,1.0,1.17010281,1.0,1.17010281
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.18448219,1.0,1.18448219,1.2355031,1.18448219,1.0,1.18448219,1.0,1.18448219,1.0,1.18448219,1.0,1.18448219
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.08460885,1.0,1.08460885,0.6421052,1.08460885,1.0,1.08460885,1.0,1.08460885,1.0,1.08460885,1.0,1.08460885
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.23599594,1.0,1.23599594,0.66659838,1.23599594,1.0,1.23599594,1.0,1.23599594,1.0,1.23599594,1.0,1.23599594
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1200246,1.0,1.1200246,0.9331888,1.1200246,1.0,1.1200246,1.0,1.1200246,1.0,1.1200246,1.0,1.1200246
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.07479748,1.0,1.07479748,1.17278436,1.07479748,1.0,1.07479748,1.0,1.07479748,1.0,1.07479748,1.0,1.07479748
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.10148506,1.0,1.10148506,1.15267132,1.10148506,1.0,1.10148506,1.0,1.10148506,1.0,1.10148506,1.0,1.10148506
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.10715432,1.0,1.10715432,0.87311992,1.10715432,1.0,1.10715432,1.0,1.10715432,1.0,1.10715432,1.0,1.10715432
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.04133929,1.0,1.04133929,0.92668453,1.04133929,1.0,1.04133929,1.0,1.04133929,1.0,1.04133929,1.0,1.04133929
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.21131139,1.0,1.21131139,1.37923208,1.21131139,1.0,1.21131139,1.0,1.21131139,1.0,1.21131139,1.0,1.21131139
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.01240128,1.0,1.01240128,0.96846273,1.01240128,1.0,1.01240128,1.0,1.01240128,1.0,1.01240128,1.0,1.01240128
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.20679376,1.0,1.20679376,0.6303356,1.20679376,1.0,1.20679376,1.0,1.20679376,1.0,1.20679376,1.0,1.20679376
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.10297159,1.0,1.10297159,0.81592677,1.10297159,1.0,1.10297159,1.0,1.10297159,1.0,1.10297159,1.0,1.10297159
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.18173781,1.0,1.18173781,0.68380934,1.18173781,1.0,1.18173781,1.0,1.18173781,1.0,1.18173781,1.0,1.18173781
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.28128439,1.0,1.28128439,0.99475654,1.28128439,1.0,1.28128439,1.0,1.28128439,1.0,1.28128439,1.0,1.28128439
