1.05622453,1.05622453
0.97447597,0.97447597
1.03067263,1.03067263
0.81985284,0.81985284
1.06139871,1.06139871
0.96414784,0.96414784
1.0268434,1.0268434
1.14380166,1.14380166
0.83630629,0.83630629
0.9436982,0.9436982
0.9389533,0.9389533
1.03990471,1.03990471
1.08102367,1.08102367
1.1349753,1.1349753
1.15673302,1.15673302
1.14704808,1.14704808
1.12066624,1.12066624
0.85143263,0.85143263
1.09110269,1.09110269
1.10509706,1.10509706
0.9563717,0.9563717
1.15389694,1.15389694
0.82393883,0.82393883
1.08932114,1.08932114
0.9946146,0.9946146
1.19031574,1.19031574
1.0502755,1.0502755
0.94090445,0.94090445
0.81631302,0.81631302
1.06192219,1.06192219
0.91995549,0.91995549
0.81319269,0.81319269
1.07800976,1.07800976
1.08474287,1.08474287
1.09360568,1.09360568
0.97016511,0.97016511
0.95840372,0.95840372
0.88480921,0.88480921
0.8718385,0.8718385
1.09939737,1.09939737
1.13398846,1.13398846
0.84430695,0.84430695
1.12598716,1.12598716
0.95903114,0.95903114
0.85907058,0.85907058
1.12322142,1.12322142
1.17390678,1.17390678
1.06345123,1.06345123
0.82732076,0.82732076
1.03793524,1.03793524
1.02182707,1.02182707
0.93331741,0.93331741
0.89301981,0.89301981
0.96623706,0.96623706
1.01478186,1.01478186
1.10857614,1.10857614
0.85363165,0.85363165
0.93443439,0.93443439
0.98924138,0.98924138
0.98769475,0.98769475
1.19331709,1.19331709
1.05554465,1.05554465
1.09786227,1.09786227
0.99168542,0.99168542
1.18679662,1.18679662
1.17442122,1.17442122
0.89632868,0.89632868
1.05134668,1.05134668
0.83505459,0.83505459
0.94226961,0.94226961
0.94276307,0.94276307
1.11787382,1.11787382
1.07005708,1.07005708
0.82904175,0.82904175
0.96693166,0.96693166
0.88001015,0.88001015
0.90563873,0.90563873
0.90151215,0.90151215
1.10081717,1.10081717
1.03834468,1.03834468
1.04605695,1.04605695
1.08248549,1.08248549
0.94886574,0.94886574
0.9293881,0.9293881
1.15408307,1.15408307
1.02645521,1.02645521
1.04429109,1.04429109
0.96738467,0.96738467
1.09992202,1.09992202
1.0008622,1.0008622
0.89747371,0.89747371
1.17582124,1.17582124
1.03474163,1.03474163
0.88829313,0.88829313
0.88547512,0.88547512
0.98247601,0.98247601
1.10346106,1.10346106
1.01066481,1.01066481
0.93506122,0.93506122
1.06319627,1.06319627
1.03653858,1.03653858
1.12991586,1.12991586
1.12866765,1.12866765
1.04655168,1.04655168
1.09691955,1.09691955
1.17109602,1.17109602
1.036081,1.036081
1.06618687,1.06618687
0.97546388,0.97546388
0.88184397,0.88184397
1.11343776,1.11343776
0.85420403,0.85420403
1.19432472,1.19432472
0.96560053,0.96560053
0.8614868,0.8614868
1.14946111,1.14946111
0.984637,0.984637
1.08737865,1.08737865
0.8488299,0.8488299
0.80603195,0.80603195
0.94854068,0.94854068
1.09421322,1.09421322
0.86278422,0.86278422
0.97937861,0.97937861
0.87738122,0.87738122
0.92349292,0.92349292
0.83521615,0.83521615
1.08527818,1.08527818
1.01531819,1.01531819
0.81490656,0.81490656
1.14740341,1.14740341
0.90502645,0.90502645
1.18065118,1.18065118
0.90981851,0.90981851
1.12245131,1.12245131
1.1119413,1.1119413
0.80588816,0.80588816
0.93832838,0.93832838
1.128178,1.128178
1.14286371,1.14286371
0.81115745,0.81115745
1.02855375,1.02855375
1.16516691,1.16516691
1.1143322,1.1143322
0.96493571,0.96493571
1.0947394,1.0947394
1.04741298,1.04741298
0.94765615,0.94765615
0.83045428,0.83045428
0.8074284,0.8074284
0.87232706,0.87232706
1.16072796,1.16072796
0.93062775,0.93062775
0.89591813,0.89591813
1.05215229,1.05215229
0.90666332,0.90666332
1.00958649,1.00958649
0.95836576,0.95836576
1.03394258,1.03394258
0.85709156,0.85709156
1.08807696,1.08807696
0.92235392,0.92235392
1.14140082,1.14140082
0.91565992,0.91565992
1.00372143,1.00372143
1.02836628,1.02836628
1.07790667,1.07790667
1.02086216,1.02086216
1.09127342,1.09127342
0.83927946,0.83927946
1.11696422,1.11696422
1.19075638,1.19075638
1.06368778,1.06368778
1.00336633,1.00336633
1.02412991,1.02412991
0.87530418,0.87530418
0.84783583,0.84783583
1.0586942,1.0586942
1.09022639,1.09022639
0.8190153,0.8190153
0.98873584,0.98873584
1.06665739,1.06665739
0.99684139,0.99684139
1.1963866,1.1963866
1.16313807,1.16313807
0.8971996,0.8971996
0.89675815,0.89675815
0.86711346,0.86711346
1.05896521,1.05896521
0.96828755,0.96828755
1.05382404,1.05382404
1.06832246,1.06832246
0.95668709,0.95668709
0.81764553,0.81764553
1.07082175,1.07082175
0.97196984,0.97196984
1.06400237,1.06400237
1.17545407,1.17545407
0.8485039,0.8485039
1.18393874,1.18393874
1.04120355,1.04120355
0.9428739,0.9428739
1.13651226,1.13651226
0.95188238,0.95188238
0.89330058,0.89330058
0.9645185,0.9645185
0.88121864,0.88121864
0.97343249,0.97343249
1.00669794,1.00669794
0.98632999,0.98632999
1.13464547,1.13464547
0.87854143,0.87854143
1.19130216,1.19130216
0.99633494,0.99633494
0.80413411,0.80413411
1.1241821,1.1241821
0.98225687,0.98225687
0.94471263,0.94471263
0.84322667,0.84322667
0.88678815,0.88678815
0.8581199,0.8581199
1.15313145,1.15313145
1.1603731,1.1603731
1.05506798,1.05506798
0.91818042,0.91818042
1.19293714,1.19293714
0.86869776,0.86869776
0.94570645,0.94570645
0.89173099,0.89173099
0.82963969,0.82963969
1.17322734,1.17322734
1.16820317,1.16820317
1.04213495,1.04213495
0.80476817,0.80476817
0.95437624,0.95437624
1.10069341,1.10069341
1.18715716,1.18715716
0.89245976,0.89245976
0.9367584,0.9367584
1.01848664,1.01848664
0.95472099,0.95472099
1.05983163,1.05983163
1.00224269,1.00224269
0.87956889,0.87956889
0.85557317,0.85557317
0.86643557,0.86643557
1.13894754,1.13894754
1.14634123,1.14634123
1.17999405,1.17999405
1.10300447,1.10300447
1.11117687,1.11117687
0.99224917,0.99224917
0.88064513,0.88064513
1.0075273,1.0075273
0.91616945,0.91616945
0.83452589,0.83452589
0.91531539,0.91531539
1.09273366,1.09273366
0.95271057,0.95271057
1.13709119,1.13709119
0.80846452,0.80846452
1.11921833,1.11921833
0.80522811,0.80522811
0.87582627,0.87582627
1.15098206,1.15098206
1.06263111,1.06263111
0.88583345,0.88583345
0.98298858,0.98298858
0.97099836,0.97099836
1.01998659,1.01998659
0.9630756,0.9630756
0.94730355,0.94730355
1.06524144,1.06524144
0.93255986,0.93255986
0.95964102,0.95964102
0.98590459,0.98590459
0.86516651,0.86516651
0.98551719,0.98551719
1.09049659,1.09049659
1.10943603,1.10943603
1.01685701,1.01685701
1.07705855,1.07705855
1.01651237,1.01651237
1.04027189,1.04027189
1.18628658,1.18628658
1.09735621,1.09735621
1.08313269,1.08313269
1.15134252,1.15134252
1.17742463,1.17742463
1.16406857,1.16406857
0.90469385,0.90469385
1.06886685,1.06886685
0.97400109,0.97400109
1.18202584,1.18202584
0.83257419,0.83257419
1.1958351,1.1958351
1.05347028,1.05347028
0.97045342,0.97045342
1.13293146,1.13293146
0.95508429,0.95508429
1.18758019,1.18758019
1.02986028,1.02986028
0.99990719,0.99990719
0.87387299,0.87387299
0.83970467,0.83970467
1.12558477,1.12558477
0.81401987,0.81401987
0.8472823,0.8472823
0.83033595,0.83033595
0.86832578,0.86832578
1.06767102,1.06767102
0.87606139,0.87606139
0.80090739,0.80090739
0.99761834,0.99761834
1.13092734,1.13092734
1.03168051,1.03168051
1.08363658,1.08363658
0.98182382,0.98182382
1.03327735,1.03327735
0.8796239,0.8796239
1.14508844,1.14508844
0.86336855,0.86336855
1.02769615,1.02769615
1.00768937,1.00768937
1.07044122,1.07044122
1.15775078,1.15775078
1.07223765,1.07223765
1.10157472,1.10157472
0.82491245,0.82491245
1.16279378,1.16279378
1.16766374,1.16766374
0.96118181,0.96118181
1.19913549,1.19913549
1.12128243,1.12128243
0.91842585,0.91842585
1.1847421,1.1847421
1.06690235,1.06690235
1.08576788,1.08576788
1.12080901,1.12080901
0.94017871,0.94017871
0.81825542,0.81825542
1.09510188,1.09510188
0.86610845,0.86610845
1.05106625,1.05106625
1.01721823,1.01721823
1.14205617,1.14205617
0.82005546,0.82005546
1.10006059,1.10006059
0.94549185,0.94549185
0.8982578,0.8982578
0.95117974,0.95117974
0.8561106,0.8561106
0.80245128,0.80245128
1.14403949,1.14403949
0.83851903,0.83851903
0.89841727,0.89841727
0.85942109,0.85942109
0.94665839,0.94665839
0.90391357,0.90391357
1.12186891,1.12186891
1.08035437,1.08035437
1.03855316,1.03855316
1.03284078,1.03284078
0.80383869,0.80383869
0.81599867,0.81599867
1.00602714,1.00602714
1.17289074,1.17289074
0.8125027,0.8125027
0.89445553,0.89445553
1.14654222,1.14654222
1.18915231,1.18915231
0.91370545,0.91370545
0.8014408,0.8014408
1.09635713,1.09635713
1.13837461,1.13837461
1.14974889,1.14974889
0.92811491,0.92811491
1.19527374,1.19527374
1.09666191,1.09666191
1.0323485,1.0323485
1.01502804,1.01502804
1.13756218,1.13756218
0.87760858,0.87760858
1.17199006,1.17199006
0.97803341,0.97803341
0.82094049,0.82094049
0.86421676,0.86421676
1.0143505,1.0143505
0.90208596,0.90208596
1.04529297,1.04529297
0.80938296,0.80938296
0.85778165,0.85778165
0.85186906,0.85186906
0.99904267,0.99904267
1.07324444,1.07324444
0.98073215,0.98073215
1.17881164,1.17881164
1.17037485,1.17037485
1.12376515,1.12376515
1.14172159,1.14172159
1.15890375,1.15890375
1.14838536,1.14838536
0.91913717,0.91913717
0.89918291,0.89918291
0.82811364,0.82811364
1.04178205,1.04178205
0.96764882,0.96764882
0.92037823,0.92037823
0.82058326,0.82058326
1.16622372,1.16622372
0.9616877,0.9616877
1.19642649,1.19642649
1.13601126,1.13601126
0.85212125,0.85212125
1.04042918,1.04042918
0.85298642,0.85298642
0.97611945,0.97611945
1.0887383,1.0887383
1.01760838,1.01760838
1.11530807,1.11530807
0.89939713,0.89939713
1.08715777,1.08715777
0.83346681,0.83346681
0.9933518,0.9933518
0.84444521,0.84444521
1.13406137,1.13406137
0.96008483,0.96008483
1.06442229,1.06442229
0.94835903,0.94835903
0.82678124,0.82678124
0.81544618,0.81544618
1.05584425,1.05584425
1.00865881,1.00865881
0.98372678,0.98372678
0.90635891,0.90635891
0.82630234,0.82630234
1.1228384,1.1228384
1.05470308,1.05470308
0.86105268,0.86105268
0.92885846,0.92885846
1.02265074,1.02265074
0.90742219,0.90742219
0.85578883,0.85578883
0.82164201,0.82164201
0.93216005,0.93216005
1.03905213,1.03905213
1.15717326,1.15717326
0.96890419,0.96890419
0.84984253,0.84984253
0.93171176,0.93171176
0.86887175,0.86887175
0.844812,0.844812
1.07885944,1.07885944
0.92621476,0.92621476
0.9890892,0.9890892
1.01251628,1.01251628
1.16399776,1.16399776
1.12215244,1.12215244
0.80046998,0.80046998
1.00596304,1.00596304
0.80648629,0.80648629
0.99555632,0.99555632
0.83672013,0.83672013
0.87124526,0.87124526
0.80208699,0.80208699
0.95540139,0.95540139
0.83122885,0.83122885
1.01109193,1.01109193
0.92271059,0.92271059
0.83289633,0.83289633
1.11827284,1.11827284
1.11876158,1.11876158
0.89384531,0.89384531
1.13991532,1.13991532
0.97763337,0.97763337
1.15252453,1.15252453
1.17770002,1.17770002
0.87461508,0.87461508
0.99297836,0.99297836
0.9766972,0.9766972
1.04585339,1.04585339
0.88285278,0.88285278
0.9308841,0.9308841
1.00263558,1.00263558
1.06851293,1.06851293
0.90882664,0.90882664
1.03267786,1.03267786
0.81933607,0.81933607
0.84531414,0.84531414
1.07515565,1.07515565
1.04108104,1.04108104
0.92699187,0.92699187
0.88354975,0.88354975
1.04467831,1.04467831
0.9633781,0.9633781
1.05437879,1.05437879
1.02064192,1.02064192
1.19441577,1.19441577
1.09848136,1.09848136
0.93387628,0.93387628
1.11249061,1.11249061
0.8134482,0.8134482
0.93841251,0.93841251
0.95724147,0.95724147
1.12035953,1.12035953
1.17954894,1.17954894
1.19231473,1.19231473
1.08662429,1.08662429
0.80487302,0.80487302
1.04309485,1.04309485
1.1927329,1.1927329
0.91245712,0.91245712
0.8492518,0.8492518
0.92788403,0.92788403
0.97863136,0.97863136
1.0393266,1.0393266
1.05756331,1.05756331
1.16218029,1.16218029
1.10555275,1.10555275
0.96966148,0.96966148
0.92532522,0.92532522
1.15488388,1.15488388
1.06059497,1.06059497
1.11582938,1.11582938
0.8389573,0.8389573
1.04864145,1.04864145
0.88860084,0.88860084
0.82773233,0.82773233
1.17643131,1.17643131
0.93405623,0.93405623
1.02533407,1.02533407
1.01126305,1.01126305
1.13173373,1.13173373
0.84581788,0.84581788
1.01943872,1.01943872
1.05189316,1.05189316
1.15818927,1.15818927
0.91287369,0.91287369
0.93982887,0.93982887
1.19950665,1.19950665
1.04943127,1.04943127
1.02922096,1.02922096
1.19389926,1.19389926
0.98995373,0.98995373
0.90298106,0.90298106
0.84802719,0.84802719
1.15840144,1.15840144
0.89042567,0.89042567
1.12442669,1.12442669
0.86594149,0.86594149
0.8295561,0.8295561
1.13211939,1.13211939
0.96642399,0.96642399
0.97301534,0.97301534
1.18320053,1.18320053
1.10979136,1.10979136
1.07416206,1.07416206
0.80806898,0.80806898
1.07598518,1.07598518
1.03025413,1.03025413
0.84238471,0.84238471
0.94066675,0.94066675
1.05670481,1.05670481
1.00122888,1.00122888
0.87271623,0.87271623
1.0121963,1.0121963
0.91699774,0.91699774
0.83683886,0.83683886
1.1878168,1.1878168
0.83832339,0.83832339
0.9721532,0.9721532
0.86543554,0.86543554
0.97985064,0.97985064
0.91413121,0.91413121
1.11883516,1.11883516
0.98156946,0.98156946
1.01821664,1.01821664
0.85012698,0.85012698
0.94639865,0.94639865
1.00978026,1.00978026
1.09356216,1.09356216
0.88779253,0.88779253
1.1335838,1.1335838
0.95148753,0.95148753
0.89137536,0.89137536
1.00501256,1.00501256
1.14253304,1.14253304
1.15045406,1.15045406
1.05837083,1.05837083
0.87010548,0.87010548
1.0815351,1.0815351
0.89216415,0.89216415
0.99414674,0.99414674
0.85873187,0.85873187
1.18999596,1.18999596
1.16693269,1.16693269
1.14007363,1.14007363
1.16581597,1.16581597
0.94417134,0.94417134
0.97480495,0.97480495
0.92988151,0.92988151
1.15976331,1.15976331
1.07181167,1.07181167
0.85119781,0.85119781
1.07296792,1.07296792
1.04680181,1.04680181
0.89113206,0.89113206
0.95200906,0.95200906
0.99722308,0.99722308
0.92584053,0.92584053
1.02639185,1.02639185
0.89961778,0.89961778
1.05764825,1.05764825
0.90423427,0.90423427
1.15554641,1.15554641
1.15571981,1.15571981
1.11303462,1.11303462
1.00401961,1.00401961
1.08604643,1.08604643
1.07648982,1.07648982
1.17071262,1.17071262
1.19081046,1.19081046
0.97739935,0.97739935
1.09182626,1.09182626
0.83563395,0.83563395
0.99113794,0.99113794
1.07558557,1.07558557
1.0695303,1.0695303
1.16540878,1.16540878
0.9924872,0.9924872
0.93710357,0.93710357
0.93015558,0.93015558
0.80012672,0.80012672
1.12636507,1.12636507
0.98803461,0.98803461
1.18092699,1.18092699
1.10160253,1.10160253
1.19740957,1.19740957
0.90184529,0.90184529
0.86202233,0.86202233
1.07151566,1.07151566
0.9105049,0.9105049
0.93593185,0.93593185
1.14581484,1.14581484
1.16651404,1.16651404
1.18938347,1.18938347
0.88916073,0.88916073
1.15180065,1.15180065
0.84621052,0.84621052
1.09222198,1.09222198
1.13035124,1.13035124
0.88418184,0.88418184
0.93283161,0.93283161
1.04261489,1.04261489
1.16738566,1.16738566
1.18187721,1.18187721
1.11473919,1.11473919
1.02908221,1.02908221
1.07850595,1.07850595
1.1446692,1.1446692
0.98417821,0.98417821
1.17810301,1.17810301
0.8895216,0.8895216
0.90253618,0.90253618
0.93551669,0.93551669
0.91334093,0.91334093
1.01625212,1.01625212
0.84254184,0.84254184
1.19831923,1.19831923
1.16090759,1.16090759
1.08761948,1.08761948
0.90852212,0.90852212
0.87347579,0.87347579
1.18246892,1.18246892
1.11131387,1.11131387
1.19796952,1.19796952
1.00317852,1.00317852
1.03435893,1.03435893
0.9789653,0.9789653
1.12709082,1.12709082
1.19501436,1.19501436
1.0256768,1.0256768
1.06101887,1.06101887
0.92147436,0.92147436
1.17404133,1.17404133
0.91780896,0.91780896
0.82129998,0.82129998
1.08050449,1.08050449
0.91037612,0.91037612
1.16140418,1.16140418
1.15022949,1.15022949
0.86459246,0.86459246
1.16943855,1.16943855
0.9218364,0.9218364
0.89508182,0.89508182
0.86307399,0.86307399
0.94497011,0.94497011
0.98031799,0.98031799
0.8091096,0.8091096
0.8636712,0.8636712
1.12932265,1.12932265
0.95015976,0.95015976
1.19164418,1.19164418
0.99829801,0.99829801
0.85674266,0.85674266
1.15357658,1.15357658
1.01398187,1.01398187
0.91096147,0.91096147
0.86740173,0.86740173
1.1726369,1.1726369
1.01597087,1.01597087
0.90020461,0.90020461
0.81362834,0.81362834
0.89009723,0.89009723
1.0080212,1.0080212
1.18303612,1.18303612
1.1123898,1.1123898
0.86184166,0.86184166
0.97566393,0.97566393
1.1886503,1.1886503
0.97681932,0.97681932
1.10614997,1.10614997
1.17143317,1.17143317
0.92396377,0.92396377
0.8869934,0.8869934
1.0843174,1.0843174
0.8017759,0.8017759
1.02462578,1.02462578
0.92105968,0.92105968
1.12501707,1.12501707
0.99665699,0.99665699
1.15207508,1.15207508
1.04349542,1.04349542
1.03513561,1.03513561
0.91195612,0.91195612
1.07953842,1.07953842
0.84053038,0.84053038
0.9149596,0.9149596
1.16985506,1.16985506
1.04895911,1.04895911
1.00558169,1.00558169
0.83160809,0.83160809
0.9093404,0.9093404
1.0117453,1.0117453
1.1840641,1.1840641
1.11604001,1.11604001
1.10721774,1.10721774
0.86057068,0.86057068
1.10407262,1.10407262
0.80348657,0.80348657
0.89524205,0.89524205
1.09553677,1.09553677
1.16850866,1.16850866
1.08502811,1.08502811
1.0132034,1.0132034
1.18800825,1.18800825
0.91461142,0.91461142
1.13957003,1.13957003
1.03687292,1.03687292
0.92656137,0.92656137
1.01307063,1.01307063
1.01885463,1.01885463
1.08183826,1.08183826
0.81013634,0.81013634
0.92434415,0.92434415
1.12891631,1.12891631
0.82259003,0.82259003
1.13767976,1.13767976
0.95329553,0.95329553
0.93601385,0.93601385
0.9123803,0.9123803
0.834374,0.834374
1.04518519,1.04518519
0.84640408,0.84640408
1.19861096,1.19861096
0.93954764,0.93954764
0.87502286,0.87502286
0.867856,0.867856
1.11036101,1.11036101
0.84378362,0.84378362
1.13272563,1.13272563
0.83214348,0.83214348
1.10398793,1.10398793
1.14891215,1.14891215
0.96861277,0.96861277
1.06006735,1.06006735
0.97157013,0.97157013
1.05921454,1.05921454
1.0959629,1.0959629
1.13064138,1.13064138
1.03126197,1.03126197
1.15627433,1.15627433
1.02511154,1.02511154
1.09918368,1.09918368
0.95712089,0.95712089
0.94168492,0.94168492
1.17719519,1.17719519
1.07360707,1.07360707
1.04396844,1.04396844
1.12769592,1.12769592
0.99004242,0.99004242
1.00914904,1.00914904
1.05043709,1.05043709
1.18557143,1.18557143
0.91120796,0.91120796
